Record ID,Authors,Title,Publication,Volume,Issue,Pages,DOI,Abstract,URL,Publication Type,Year
2796,"P. Berrang, D.F. Karnosky, J.P. Bennett",Natural selection for ozone tolerance in Populus tremuloides: an evaluation of nationwide trends,Canadian Journal of Forest Research,21,7,1091 - 1097,Not found,Not found,Not found,Article,1991
2789,"J.G. Bockheim, E.A. Jepsen, D.M. Heisey",Nutrient dynamics in decomposing leaf litter of four tree species on a sandy soil in northwestern Wisconsin,Canadian Journal of Forest Research,21,6,803 - 812,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-113,Article,1991
2792,"J. Bouchard, T.S. Nguyen, S. Chornet, R.P. Overend",Analytical methodology for biomass pretreatment. Part 2: characterization of the filtrates and cumulative product distribution as a function of treatment severity,Bioresource Technology,36,2,121 - 131,Not found,Not found,http://ac.els-cdn.com/096085249190169K/1-s2.0-096085249190169K-main.pdf?_tid=b9e49d34-ca10-11e5-a95a-00000aab0f27&acdnat=1454461069_ed89a1f180e04838c2ab5c92a7169384,Article,1991
2793,G.G. Bowes,"Long-term control of aspen poplar and western snowberry with dicamba and 2,4-D",Canadian Journal of Plant Science,71,4,1121 - 1131,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.4141/cjps91-154,Article,1991
2783,L.G. Brace,Protecting understory white spruce when harvesting aspen,FRDA,Not found,Not found,Not found,Not found,Not found,Not found,Contribution to Book,1991
2785,"J.E. Brownell, J.P. Nakas",Bioconversion of acid-hydrolyzed poplar hemicellulose to acetic acid by Clostridium thermoaceticum,Journal of Industrial Microbiology,7,1,1 - 6,Not found,Not found,Not found,Article,1991
2784,K.R. Brown,Carbon dioxide enrichment accelerates the decline in nutrient status and relative growth rate of Populus tremuloides seedlings,Tree Physiology,8,2,161 - 173,Not found,Not found,http://treephys.oxfordjournals.org/content/8/2/161.full.pdf+html,Article,1991
2786,"R.C. Bugos, V.L.C. Chiang, W.H. Campbell",cDNA cloning sequence analysis and seasonal expression of lignin-bispecific caffeic acid/5-hydroxyferulic acid O-methyltransferase of aspen,Plant Molecular Biology,17,6,1203 - 1215,Not found,Not found,Not found,Article,1991
2787,"R.C. Bugos, V.L.C. Chiang, W.H. Campbell",Seasonal Expression of a Lignin Specific O Methyltransferase Cloned From Aspen Developing Xylem,Plant Physiology Rockville,96,1 Suppl.,Not found,Not found,Not found,Not found,Article,1991
2788,"W.H. Campbell, R.C. Bugos, V.L.C. Chiang",Seasonal Expression of a Lignin Specific O Methyltransferase Cloned From Aspen Developing Secondary Xylem,Journal of Cellular Biochemistry Supplement,Not found,15 Part A,Not found,Not found,Not found,Not found,Article,1991
2776,"D.A. Charlet, R.W. Rust",Visitation of high mountain bogs by golden eagles in the northern Great Basin,Journal of Field Ornithology,62,1,46 - 52,Not found,Not found,http://www.jstor.org/stable/4513601?seq=1#page_scan_tab_contents,Article,1991
2777,"S. Christy, J. Vessels",Aspen management in northwestern Wyoming a multiple-use challenge,Proc. Soc. Am. For. Natl. Conv.,Not found,Not found,Not found,Not found,Not found,Not found,Article,1991
2779,"T.P. Clausen, P.B. Reichardt, J.P. Bryant, R.A. Werner",Long-term and short-term induction in quaking aspen: related phenomena?,"John Wiley & Sons, Inc",Not found,Not found,71 - 83,Not found,Not found,Not found,Contribution to Book,1991
2781,"E.C. Cole, M. Newton",Conifer release treatments for aspen control in subarctic spruce forests,Res. Prog. Rep.West Soc.Weed Sci.,Res. Prog. Rep.West Soc.Weed Sci.,Not found,Not found,Not found,Not found,Not found,Article,1991
2626,"J. Chris Cole, Ralph W. Dimmick",Distribution of ruffed grouse southeast of the range of quaking aspen,Proceedings of the Annual Conference Southeastern Association of Fish and Wildlife Agencies,45,Not found,58 - 63,Not found,Not found,http://www.seafwa.org/resource/dynamic/private/PDF/COLE-58-63.pdf,Article,1991
2782,"M.D. Coleman, R.E. Dickson, J.G. Isebrands, D.F. Karnosky",Photosynthetic Characteristics in Aspen Clones of Varying Ozone Sensitivities Response to Episodic Exposures,Bulletin of the Ecological Society of America,72,2 Suppl.,Not found,Not found,Not found,Not found,Article,1991
2775,D.W. Darrah,Aspen harvesting: a government perspective,Aspen Management for the 21st Century: Proceedings of a Symposium,Not found,Not found,61 - 66,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3773&context=aspen_bib,Contribution to Book,1991
2768,"A. Datta, A. Bettermann, T.K. Kirk",Identification of a specific manganese peroxidase among ligninolytic enzymes secreted by Phanerochaete chrysosporium during wood decay,Applied and Environmental Microbiology,57,5,1453 - 1460,Not found,Not found,http://aem.asm.org/content/57/5/1453.full.pdf+html,Article,1991
2769,"K.W. Domier, P.H. O'Neill, L. Bach",Reinforcement and Enhancement of Aspen Strand Panels With Flax Straw,Canadian Agricultural Engineering,33,2,Not found,Not found,Not found,Not found,Article,1991
2770,"Jones N. Dunlop, J.L. Huang, L.H. Allen",An analysis of the acetone extractives of the wood and bark from fresh trembling aspen [Populus tremuloides]: implications for deresination and pitch control,JPPS Journal of Pulp and Paper Science,17,2,60 - 66,Not found,Not found,Not found,Article,1991
2771,"R. Edwards, R.A. Dixon",Purification and characterization of S-adenosyl-L-methionine: caffeic acid 3-O-methyltransferase from suspension cultures of alfalfa (Medicago sativa L.),Archives of Biochemistry and Biophysics,287,2,372 - 379,Not found,Not found,http://ac.els-cdn.com/0003986191904922/1-s2.0-0003986191904922-main.pdf?_tid=4377e3b8-ca1a-11e5-9713-00000aab0f6b&acdnat=1454465165_69a6f8e562688a61e4491b4d616d4b68,Article,1991
2773,"S. English, W. Greenway, F.R. Whatley",Bud exudate composition of Populus tremuloides,Canadian Journal of Botany,69,10,2291 - 2295,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/b91-288,Article,1991
2636,"W.C. Feist, R.M. Rowell, W.D. Ellis",Moisture sorption and accelerated weathering of acetylated and methacrylated aspen,Wood and Fiber Science J. Soc. Wood Sci. Technol,23,1,128 - 136,Not found,Not found,Not found,Article,1991
2764,"P.F. Ffolliott, G.J. Gottfried",Mixed conifer and aspen regeneration in small clearcuts within a partially harvested Arizona mixed conifer forest,"Research Paper Rocky Mountain Forest and Range Experiment Station, USDA Forest Service",Not found,RM-294,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3764&context=aspen_bib,Article,1991
2763,"William C. Fiest, Roger M. Rowell, John A. Youngquist",Weathering and finish performance of acetylated aspen fiberboard,Wood and Fiber Science,23,2,260 - 272,Not found,Not found,http://wfs.swst.org/index.php/wfs/article/view/779/779,Article,1991
2766,R.R. Forslund,The power function as a simple stem profile examination tool,Canadian Journal of Forest Research,21,2,193 - 198,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-023,Article,1991
2767,G.W. Fowler,An Aspen Bark Factor Equation for Michigan USA,Northern Journal of Applied Forestry,8,1,12 - 15,Not found,Not found,http://www.ingentaconnect.com/content/saf/njaf/1991/00000008/00000001/art00005,Article,1991
2756,"J.M. Fryxell, C.M. Doucet",Provisioning Time and Central-Place Foraging in Beavers,Canadian Journal of Zoology,69,5,1308 - 1313,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/z91-184,Article,1991
2757,"M. Funaoka, V.L. Chang, H.L. Chum",Structural analysis of acid-catalyzed organosolv lignins by a combination of nucleus exchange reaction and nitrobenzene oxidation,"Bulletin of the Faculty of Bioresources, Mie University",Not found,6,37 - 46,Not found,Not found,http://miuse.mie-u.ac.jp/bitstream/10076/3324/1/AN100738460000605.pdf,Article,1991
2758,"L.A. Gallo, T.H. Geburek","Genetics of isozyme variants in Populus tremula, P. tremuloides and their hybrids",Euphytica,53,3,225 - 233,Not found,Not found,Not found,Article,1991
2759,"S.E. Girschner, D.D. Stokke",Structural flakeboards from aspen-red maple mixtures,Forest Products Journal,41,3,15 - 20,Not found,Not found,Not found,Article,1991
2761,"G.G. Grant, B. Pendrel, K.N. Slessor, X.Z. Meng, W.E. Miller","Identification of sex pheromone components for two Lepidopteran defoliators, the oak olethreutid leafroller, Pseudexentera spoliana (Clemens), and the aspen leafroller, Pseudexentera oregonana (Walsingham)",Canadian Entomologist,123,6,1209 - 1218,Not found,Not found,Not found,Article,1991
2750,"W. Greenaway, S. English, J. May, F.R. Whatley",Chemotaxonomy of section Leuce poplars by GC-MS of bud exudate,Biochemical Systematics and Ecology,19,6,507 - 518,Not found,Not found,http://ac.els-cdn.com/0305197891900717/1-s2.0-0305197891900717-main.pdf?_tid=83d31630-cac4-11e5-8be0-00000aab0f6b&acdnat=1454538287_b42a95f9dafb448fa55b390060a161d6,Article,1991
2753,"D.H. Griffin, M. Schaedle, M.J. DeVit, P.D. Manion",Clonal variation of Populus tremuloides responses to diurnal drought stress.,Tree Physiology,8,3,297 - 304,Not found,Not found,http://treephys.oxfordjournals.org/content/8/3/297.full.pdf+html,Article,1991
2754,"D.H. Griffin, M. Schaedle, P.D. Manion, M. Devit",Clonal Variation in Amino Acid Contents of Roots Stems and Leaves of Aspen Populus-Tremuloides Michx. As Influenced by Diurnal Drought Stress,Tree Physiology,8,4,337 - 350,Not found,Not found,http://treephys.oxfordjournals.org/content/8/3/297.full.pdf+html,Article,1991
2745,Timothy C. Haas,A Bayesian Belief Network advisory system for aspen regeneration,Forest Science,37,2,627 - 654,Not found,Not found,http://www.ingentaconnect.com/content/saf/fs/1991/00000037/00000002/art00016,Article,1991
2746,L. Hansson,Bark consumption by voles in relation to mineral contents,Journal of Chemical Ecology,17,4,735 - 744,Not found,Not found,Not found,Article,1991
2747,"J.H. Hart, D.L. Hart",Importance of Heartrot Fungi in Aspen in Creating Potential Nesting Sites for Picids,Phytopathology,81,10,Not found,Not found,Not found,Not found,Article,1991
2748,"M. Heitz, E. Capek Menard, P.G. Koeberle, J. Gagne, E. Chornet, R.P. Overend, J.D. Taylor, E. Yu",Fractionation of Populus tremuloides at the pilot plant scale: optimization of steam pretreatment conditions using the STAKE II technology,Bioresource Technol,35,1,23 - 32,Not found,Not found,http://ac.els-cdn.com/096085249190078X/1-s2.0-096085249190078X-main.pdf?_tid=d9f97ca8-cac8-11e5-ab0a-00000aacb361&acdnat=1454540150_350afab0626d580759ce9a021ec8ccb7,Article,1991
2749,O.Q. Hendrickson,Abundance and Activity of Nitrogen Fixing Bacteria in Decaying Wood,Canadian Journal of Forest Research,21,9,1299 - 1304,Not found,Not found,http://www.nrcresearchpress.com/toc/cjfr/21/9,Article,1991
2740,"M.J. Holmes, D.D. Reed",Competition indices for mixed species northern hardwoods,Forest Science,37,5,1338 - 1349,Not found,Not found,http://www.ingentaconnect.com/content/saf/fs/1991/00000037/00000005/art00011,Article,1991
2742,"J.B. Ignatiuk, R.G. Clark",Breeding biology of American crows in Saskatchewan parkland habitat,Canadian Journal of Zoology,69,1,168 - 175,Not found,Not found,Not found,Article,1991
2743,"W.R. Jacobi, W.D. Shepperd",Fungi associated with sprout mortality in aspen clearcuts in Colorado and Arizona,"Rocky Mountain Forest and Range Experiment  Station, Fort Collins, Colo",Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3739&context=aspen_bib,Article,1991
2744,"W.J. Jakubas, G.W. Gullion",Use of quaking aspen flower buds by ruffed grouse: Its relationship to grouse densities and bud chemical composition,Condor,93,3,473 - 485,Not found,Not found,https://sora.unm.edu/sites/default/files/journals/condor/v093n03/p0473-p0485.pdf,Article,1991
2735,"D.E. Jelinski, L.J. Fisher",Spatial variability in the nutrient composition of Populus tremuloides: clone-to-clone differences and implications for cervids,Oecologia,88,1,116 - 124,Not found,Not found,http://www.jstor.org/stable/4219761?seq=1#page_scan_tab_contents,Article,1991
2736,"T.W. Jurik, G.M. Briggs, D.M. Gates",Soil respiration of five aspen stands in northern lower Michigan,American Midland Naturalist,126,1,68 - 75,Not found,Not found,http://www.jstor.org/stable/2426150?seq=1#page_scan_tab_contents,Article,1991
2732,"W. Klenner, C.J. Krebs",Red Squirrel Population Dynamics I. The Effect of Supplemental Food on Demography,Journal of Animal Ecology,60,3,961 - 978,Not found,Not found,http://www.jstor.org/stable/5425?seq=1#page_scan_tab_contents,Article,1991
2728,W.B. Leak,Secondary Forest Succession in New Hampshire USA,Forest Ecology and Management,43,1-2,69 - 86,Not found,Not found,http://ac.els-cdn.com/0378112791900779/1-s2.0-0378112791900779-main.pdf?_tid=b7894ee8-cc4c-11e5-a460-00000aacb35e&acdnat=1454706737_a8bf4428dfb735222547b09ce19fd81c,Article,1991
2720,"K.A. Lederle, G.D. Mroz",Nutrient status of bracken (Pteridium aquilinum) following whole-tree harvesting in Upper Michigan,Forest Ecology and Management,40,1-2,119 - 130,Not found,Not found,http://ac.els-cdn.com/037811279190097F/1-s2.0-037811279190097F-main.pdf?_tid=1e0a3fba-cc4d-11e5-b49d-00000aacb35f&acdnat=1454706909_0e6c65150fe08768c468aa52d444d781,Article,1991
2722,"F. Li, R.E. Dickson, M.D. Coleman, J.G. Isebrands, D.F. Karnosky",Effects of Seasonal Ozone Exposure on Populus-Tremuloides Leaf Initiation and Growth,American Journal of Botany,78,6 Suppl.,Not found,Not found,Not found,Not found,Article,1991
2713,R.L. Lindroth,Biochemical ecology of aspen--Lepidoptera interactions,Journal of the Kansas Entomological Society,64,4,372 - 380,Not found,Not found,http://www.jstor.org/stable/25085303?seq=1#page_scan_tab_contents,Article,1991
2715,"R.L. Lindroth, M.S. Bloomer",Biochemical ecology of the forest tent caterpillar: responses to directory protein and phenolic glycosides,Oecologia,86,3,408 - 413,Not found,Not found,http://www.jstor.org/stable/4219621?seq=1#page_scan_tab_contents,Article,1991
2716,"R.L. Lindroth, A.V. Weisbrod",Genetic variation in response of the gypsy moth to aspen phenolic glycosides,Biochemical systematics and ecology,19,2,97 - 103,Not found,Not found,http://ac.els-cdn.com/030519789190031T/1-s2.0-030519789190031T-main.pdf?_tid=8af87180-cc4f-11e5-a1a7-00000aacb362&acdnat=1454707951_622c7e15b90793a8b18489876ac58265,Article,1991
2637,"Y.L. Lin, E.L. Schmidt","Effects of compression on parenchyma cell viability, initial heating, and microflora of aspen fuel chips",Wood and Fiber Science,23,2,253 - 259,Not found,Not found,http://wfs.swst.org/index.php/wfs/article/view/1367/1367,Article,1991
2724,"Pingjun Li, T.E. Martin",Nest-site selection and nesting success of cavity-nesting birds in high elevation forest drainages,Auk,108,2,405 - 418,Not found,Not found,http://www.jstor.org/stable/4087966?seq=1#page_scan_tab_contents,Article,1991
2717,"G. Liu, Cote",Acid Neutralizing Abilities of Leaf Surfaces and Leaf Homogenates of Sugar Maple Largetooth Aspen Paper Birch and Balsam Fir,Bulletin of the Ecological Society of America,72,2 Suppl.,177,Not found,Not found,http://www.jstor.org/stable/20167275,Article,1991
2719,"E.R. Loft, J.W. Menke, J.G. Kie",Habitat shifts by mule deer: The influence of cattle grazing,Journal of wildlife management,55,1,16 - 26,Not found,Not found,http://www.jstor.org/stable/3809236?seq=1#page_scan_tab_contents,Article,1991
2708,"John B. Loomis, Eric R. Loft, Douglas R. Updike, John G. Kie",Cattle deer interactions in the Sierra Nevada: a bioeconomic approach,Journal of Range Management,44,4,395 - 398,Not found,Not found,http://www.jstor.org/stable/4002407?seq=1#page_scan_tab_contents,Article,1991
2709,"D. Maldas, B. V. Kokta",Studies on the preparation and properties of particle boards made from bagasse and PVC: II. Influence of the addition of coupling agents,Bioresource Technology,35,3,251 - 261,Not found,Not found,http://www.sciencedirect.com/science/article/pii/096085249190122Z,Article,1991
2710,"W.J. Massman, M.R. Kaufmann",Stomatal response to certain environmental factors: a comparison of models for subalpine trees in the Rocky Mountains,Agricultural and Forest Meteorology,54,2-4,155 - 167,Not found,Not found,http://ac.els-cdn.com/016819239190004A/1-s2.0-016819239190004A-main.pdf?_tid=0004f64a-cc52-11e5-abad-00000aab0f6c&acdnat=1454709006_434e5c3a3f22fd84b60f17b855caa6c1,Article,1991
2711,"W.J. Mattson, D.A. Herms, J.A. Witter, D.C. Allen",Woody plant grazing systems: North American outbreak folivores and their host plants,"USDA Forest Service, Northeastern Forest Experiment Station",Not found,Not found,53 - 84,Not found,Not found,http://www.nrs.fs.fed.us/pubs/gtr/gtr_ne153/gtr_ne153_053.pdf,Contribution to Book,1991
2712,M. McDonald,Breeding Bird Census 1990 51. Young Aspen Forest With Scattered Mature Pines,Journal of Field Ornithology,62,Not found,Not found,Not found,Not found,Not found,Article,1991
2706,"T.M. McLellan, J.D. Aber, M.E. Martin, J.M. Melillo, K.J. Nadelhoffer","Determination of nitrogen, lignin, and cellulose content of decomposing leaf material by near infrared reflectance spectroscopy",Canadian Journal of Forest Research,21,11,1684 - 1688,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-232,Article,1991
2707,"D.E. Medin, W.P. Clary",Breeding bird populations in a grazed and ungrazed riparian habitat in Nevada,"Research Paper Intermountain Research Station, USDA Forest Service",Not found,No. INT-441,Not found,Not found,Not found,https://archive.org/details/breedingbirdpopu441medi,Article,1991
2697,"S. Navratil, P.B. Chapman",Aspen Management for the 21st Century: Proceedings of a Symposium,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3698&context=aspen_bib,Book,1991
2698,"J. Niemela, J.R. Spence",Distribution and abundance of an exotic ground-beetle (Carabidae): a test of community impact,Oikos,62,3,351 - 359,Not found,Not found,http://www.jstor.org/stable/3545500?seq=1#page_scan_tab_contents,Article,1991
2699,K.J. Niklas,The elastic moduli and mechanics of Populus tremuloides (Salicaceae) petioles in bending and torsion,American Journal of Botany,78,7,989 - 996,Not found,Not found,http://www.jstor.org/stable/2445178?seq=1#page_scan_tab_contents,Article,1991
2691,W.J. Ondro,Economics of 15 options for industrial utilization of poplar,"Information Report Northwest Region, Forestry Canada",Not found,No. NOR-X-320,5 - 33,Not found,Not found,Not found,Article,1991
2624,W.J. Ondro,Present trends and future prospects for poplar utilization in Alberta,Forestry Chronicle,67,3,271 - 274,Not found,Not found,http://pubs.cif-ifc.org/doi/pdf/10.5558/tfc67271-3,Article,1991
2692,"Michael E. Ostry, K.T. Ward",The Impact of Insect and Disease Damage and Harvest Method on Stand Stocking and Growth of Juvenile Aspen,Phytopathology,81,10,Not found,Not found,Not found,Not found,Article,1991
2693,"B.J. Palik, K.S. Pregitzer",The relative influence of establishment time and height-growth rates on species vertical stratification during secondary forest succession,Canadian Journal of Forest Research,21,10,1481 - 1490,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-208,Article,1991
2694,B. Payandeh,Plonski's (metric) yield tables formulated,Forestry Chronicle,67,5,545 - 546,Not found,Not found,http://pubs.cif-ifc.org/doi/pdf/10.5558/tfc67545-5,Article,1991
2695,"N.J. Payne, K.M. Sundaram, B.V. Helson",Airborne permethrin and off-target deposits from an aerial ultra-low volume silvicultural spray,Crop Protection,10,5,357 - 362,Not found,Not found,http://ac.els-cdn.com/S0261219406800244/1-s2.0-S0261219406800244-main.pdf?_tid=62836264-cc59-11e5-a21b-00000aab0f6b&acdnat=1454712178_43fdf5ad5b7a79e8a368516db84c4b90,Article,1991
2696,Donald A. Perala,Deja vu: Does it pay to thin young aspen,Jt. Rep.,Not found,15,139 - 144,Not found,Not found,Not found,Article,1991
2687,Donald A. Perala,Renewing decadent aspen stands,Aspen Management for the 21st Century: Proceedings of a Symposium,Not found,Not found,77 - 82,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3689&context=aspen_bib,Contribution to Book,1991
2688,G.J. Peterson,Breeding Bird Census 1990 15. Mature Aspen Forest With Young Maple Understory,Journal of Field Ornithology,62,Suppl.,Not found,Not found,Not found,Not found,Article,1991
2689,"K.L. Powell, R.W. Erickson",Behavior of predrilled aspen studs during drying and subsequent treating,Proc. West Dry Kiln. Ass.,Not found,Not found,71 - 79,Not found,Not found,http://ir.library.oregonstate.edu/xmlui/bitstream/handle/1957/5171/?sequence=1,Article,1991
2690,"D. Quintilo, M.E. Alexander, R.L. Ponto",Spring fires in a semimature trembling aspen stand in central Alberta,"Forestry Canada, Northwest Region, Northern Forestry Centre,  Edmonton",Not found,Information Report NOR-X-323,Not found,Not found,Not found,Not found,Article,1991
2684,"K.H. Riitters, L.F. Ohmann, D.F. Grigal",Woody tissue analysis using an element ratio technique (DRIS),Canadian Journal of Forest Research,21,8,1270 - 1277,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-177,Article,1991
2685,"D.B. Roden, G.A. Surgeoner","Survival, development time, and pupal weights of larvae of gypsy moth reared on foliage of common trees of the upper great lakes region",North. J. Appl. For.,8,3,126 - 128,Not found,Not found,http://www.ingentaconnect.com/content/saf/njaf/1991/00000008/00000003/art00012,Article,1991
2679,"S.H. Rogstad, H. Nybom, B.A. Schaal","The tetrapod ""DNA fingerprinting"" M13 repeat probe reveals genetic diversity and clonal growth in quaking aspen (Populus tremuloides, Salicaceae)",Plant Systematics and Evolution,175,3-4,115 - 123,Not found,Not found,Not found,Article,1991
2682,"R.L. Rothwell, P.M. Woodard, S. Samran",The effect of soil water on aspen litter moisture content,Society of  American Foresters,Not found,Not found,117 - 123,Not found,Not found,Not found,Contribution to Book,1991
2683,"R.M. Rowell, J.A. Youngquist, J.S. Rowell, J.A. Haytt",Dimensional stability of aspen fiberboard made from acetylated fiber,Wood and Fiber Science,23,4,558 - 566,Not found,Not found,http://wfs.swst.org/index.php/wfs/article/view/1514/1514,Article,1991
2669,"I.B. Sachs, R.A. Blanchette, K.R. Cease, G.F. Leatham",Effect of wood particle size on fungal growth in a model biomechanical pulping process,Wood and Fiber Science,23,3,363 - 375,Not found,Not found,http://wfs.swst.org/index.php/wfs/article/view/5/5,Article,1991
2671,"G.R. Sanosz, R.F. Patton",Quantification of Armillaria Rhizomorphs in Wisconsin Usa Aspen Sucker Stands,European Journal of Forest Pathology,21,1,5 - 16,Not found,Not found,Not found,Article,1991
2672,"J.P.L. Savard, G.E.J. Smith, J.N.M. Smith",Duckling Mortality in Barrow's Goldeneye and Bufflehead Broods,Auk,108,3,568 - 577,Not found,Not found,http://www.jstor.org/stable/4088097?seq=1#page_scan_tab_contents,Article,1991
2673,"D.J. Schell, R. Torget, A. Power, P.J. Walter, K. Grohmann, N.D. Hinman",A technical and economic analysis of acid-catalyzed steam explosion and dilute sulfuric acid pretreatments using wheat straw or aspen wood chips,Applied Biochemistry and Biotechnology,28/29,Not found,87 - 97,Not found,Not found,Not found,Contribution to Book,1991
2674,E.L. Schmidt,A resin-compatible copper naphthenate to preserve aspen composites,Forest Products Journal,41,5,Not found,Not found,Not found,Not found,Article,1991
2675,"C.C. Schwartz, A.W. Franzmann",Interrelationships of black bears to moose and forest succession in the northern coniferous forest,Wildlife Monographs,Not found,113,Not found,Not found,Not found,http://www.jstor.org/stable/3830725?seq=1#page_scan_tab_contents,Article,1991
2662,"J.M. Scriber, R.L. Lindroth, J.K. Nitao","Toxic phenolic glycosides from Populus: physiological adaptations of the western North American tiger swallowtail butterfly, Papilio rutulus (Lepidoptera: Papilionidae)",Great lakes entomologist,24,3,173 - 180,Not found,Not found,Not found,Article,1991
2663,"M.M. Shah, S.K. Song, Y.Y. Lee, R. Torget","populus tremuloides, quercus rubra, hydrocarbons, emission, leaves, carbon dioxide enrichment, temperature, photosynthesis, light relations, shade, 2-methyl-1, 3-butadiene, Fagaceae: Dicotyledones, Angiospermae, Spermatophyta, Plantae, Salicaceae: Dicotyledones, Angiospermae, Spermatophyta, Plantae, Angiosperms, Dicots, Plants, Spermatophytes, Vascular Plants, Quercus Rubra, Populus Tremuloides, Photosynthesis, Growth, Stimulation, Metabolism, Light, Atmospheric Condition",Applied biochemistry and biotechnology,28-29,1991,99 - 110,Not found,Not found,Not found,Article,1991
2664,"T.D. Sharkey, F. Loreto, C.F. Delwiche",High carbon dioxide and sun/shade effects on isoprene emission from oak and aspen tree leaves,Plant Cell and Environment,14,3,333 - 338,Not found,Not found,Not found,Article,1991
2665,"R.K. Sharma, N.N. Bakhshi",Upgrading of Wood-Derived Bio-Oil Over Hzsm-5,Bioresource Technology,35,1,57 - 66,Not found,Not found,http://ac.els-cdn.com/096085249190082U/1-s2.0-096085249190082U-main.pdf?_tid=384e5a14-d5c1-11e5-ae3c-00000aacb362&acdnat=1455746335_920693a2f0aa859a5a1aa7218dac0419,Article,1991
2666,Wayne D. Shepperd,Vegetative reproduction and early clonal growth of aspen,Colorado State University,Not found,Not found,Not found,Not found,Not found,Not found,Thesis/Dissertation,1991
2627,"G.M. Silver, R. Fall",Enzymatic synthesis of isoprene from dimethylallyl diphosphate in Aspen leaf extracts,Plant Physiology,97,4,1588 - 1591,Not found,Not found,http://www.plantphysiol.org/content/97/4/1588.full.pdf+html?sid=bd6830d1-c763-4b59-8ccd-f34ecb891640,Article,1991
2667,"W.T. Simpson, J.Y. Liu",Dependence of the water vapor diffusion coefficient of aspen (Populus spec.) on moisture content,Wood Science and Technology,26,1,9 - 21,Not found,Not found,Not found,Article,1991
2656,"J.S. Sperry, A.H. Perry, J.E.M. Sullivan",Pit membrane degradation and air-embolism formation in ageing xylem vessels of Populus tremuloides Michx,Journal of Experimental Botany,42,11,1399 - 1406,Not found,Not found,Not found,Article,1991
2658,"M.A. Stasiak, G. Hofstra, N.J. Payne, R. Prasad, R.A. Fletcher",Alterations of growth and shikimic acid levels by sublethal glyphosate applications on pin cherry and trembling aspen,Canadian Journal of Forest Research,21,7,1086 - 1090,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-149,Article,1991
2659,B.A. Stockhoff,"Starvation resistance of gypsy moth, Lymantria dispar (L.) (Lepidoptera: Lymantriidae): Tradeoffs among growth, body size, and survival",Oecologia,88,3,422 - 429,Not found,Not found,http://www.jstor.org/stable/4219811?seq=1#page_scan_tab_contents,Article,1991
2661,W.L. Strong,"Postsettlement Changes in Limnic Sediments From Southern Alberta , Canada","Agriculture, Ecosystems and Environment Aeendo, Vol. 36, No. 1/2 , P 111-117, June 1991. 11 Fig, 2 Tab, 15 Ref.",Not found,Not found,Not found,Not found,Not found,http://www.sciencedirect.com/science/article/pii/0167880991900405,Article,1991
2651,"Yu. A. Tamm, Kh. Kh. Tullus",Seasonal dynamics of aspen stem radial increment,Sov. For. Sci.,Not found,1,9 - 15,Not found,Not found,Not found,Article,1991
2652,M.A. Thompson,Thinning northern hardwoods with chain saws and forwarders,Northern Journal of Applied Forestry,8,4,149 - 153,Not found,Not found,http://www.ingentaconnect.com/content/saf/njaf/1991/00000008/00000004/art00006,Article,1991
2653,T.A. Thomson,Efficient combinations of timber and financial market investments in single-period and multiperiod portfolios,Efficient combinations of timber and financial market investments in single-period and multiperiod portfolios,37,2,461 - 480,Not found,Not found,http://www.ingentaconnect.com/content/saf/fs/1991/00000037/00000002/art00005,Article,1991
2654,"R. Torget, M.E. Himmel, K. Grohmann",Dilute sulfuric acid pretreatment of hardwood bark,Bioresource Technology,35,3,239 - 246,Not found,Not found,http://ac.els-cdn.com/0960852491901209/1-s2.0-0960852491901209-main.pdf?_tid=2e5de0cc-d749-11e5-9d01-00000aab0f02&acdnat=1455914681_f417ae346c796de4f4be4279e799d646,Article,1991
2655,"C.B. Vick, A. Krzysik, J.E. Wood","Acetylated, isocyanate-bonded flakeboards after accelerated aging. Dimensional stability and mechanical properties",EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS,49,6,221 - 228,Not found,Not found,http://www.springerlink.com/content/b8808g386hv60556/,Article,1991
2648,"W.G. Watkins, R.J. Hudson, P.L.J. Fargey",Compensatory growth of wapiti (Cervus elaphus) on aspen parkland ranges,Canadian Journal of Zoology,69,6,1682 - 1688,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/z91-233,Article,1991
